state,zip_code,population,avg_income,starbucks_count,dunkin_count
AR,72401,21070,51416,4,0
AR,72404,12020,76561,0,0
AR,72410,150,38713,0,0
AR,72411,860,43148,0,0
AR,72412,210,46666,0,0
AR,72413,190,35194,0,0
AR,72414,160,48400,0,0
AR,72415,510,46094,0,0
AR,72416,2270,48537,0,0
AR,72417,2170,49531,0,0
AR,72419,570,46028,0,0
AR,72421,200,36085,0,0
AR,72422,1640,43306,0,0
AR,72425,140,38628,0,0
AR,72429,120,53858,0,0
AR,72430,130,46976,0,0
AR,72432,2270,45012,0,0
AR,72433,950,37849,0,0
AR,72434,760,41514,0,0
AR,72435,130,43961,0,0
AR,72436,390,43641,0,0
AR,72437,1320,47125,0,0
AR,72438,880,46980,0,0
AR,72440,140,43557,0,0
AR,72442,1780,57217,0,0
AR,72443,1060,42563,0,0
AR,72444,630,38636,0,0
AR,72447,700,54084,0,0
AR,72450,14940,51377,0,0
AR,72454,1900,44962,0,0
AR,72455,5170,44886,0,0
AR,72456,180,38450,0,0
AR,72458,230,40547,0,0
AR,72459,430,39011,0,0
AR,72460,250,44696,0,0
AR,72461,1260,47726,0,0
AR,72466,440,48315,0,0
AR,72469,360,44858,0,0
AR,72470,120,45458,0,0
AR,72471,360,43075,0,0
AR,72472,3340,40960,0,0
AR,72473,900,42712,0,0
AR,72476,2490,45140,0,0
AR,72479,490,53959,0,0
AR,72482,380,38978,0,0
AR,72501,9820,53515,0,0
AR,72512,780,39337,0,0
AR,72513,990,45909,0,0
AR,72517,130,42892,0,0
AR,72519,930,44055,0,0
AR,72520,100,39330,0,0
AR,72521,1820,43917,0,0
AR,72522,150,50280,0,0
AR,72523,340,44200,0,0
AR,72524,150,49026,0,0
AR,72527,260,45023,0,0
AR,72529,1580,40062,0,0
AR,72530,710,46260,0,0
AR,72531,270,49529,0,0
AR,72532,560,41860,0,0
AR,72533,110,32972,0,0
AR,72534,480,50495,0,0
AR,72536,160,43031,0,0
AR,72537,330,44509,0,0
AR,72538,140,45057,0,0
AR,72539,160,41731,0,0
AR,72542,1430,40145,0,0
AR,72543,5070,52563,0,0
AR,72544,250,44196,0,0
AR,72550,310,52054,0,0
AR,72554,1020,40345,0,0
AR,72556,1390,50872,0,0
AR,72560,3320,43352,0,0
AR,72561,320,47556,0,0
AR,72562,830,44826,0,0
AR,72564,170,41447,0,0
AR,72565,280,37846,0,0
AR,72566,180,46244,0,0
AR,72567,120,33950,0,0
AR,72568,670,44820,0,0
AR,72569,170,38435,0,0
AR,72571,130,57792,0,0
AR,72573,120,43408,0,0
AR,72576,1430,43591,0,0
AR,72577,230,44926,0,0
AR,72579,570,48538,0,0
AR,72581,390,54217,0,0
AR,72583,570,41410,0,0
AR,72584,200,37030,0,0
AR,72601,11500,50009,0,0
AR,72611,680,44302,0,0
AR,72616,4370,44560,0,0
AR,72619,810,45724,0,0
AR,72623,240,44475,0,0
AR,72624,170,39117,0,0
AR,72626,460,53271,0,0
AR,72628,230,41008,0,0
AR,72629,210,38842,0,0
AR,72631,1830,52631,0,0
AR,72632,2070,50312,0,0
AR,72633,600,44036,0,0
AR,72634,1930,44846,0,0
AR,72635,1490,42755,0,0
AR,72638,2970,42150,0,0
AR,72639,150,35886,0,0
AR,72640,130,41176,0,0
AR,72641,910,40976,0,0
AR,72642,850,50020,0,0
AR,72644,930,41350,0,0
AR,72645,600,36721,0,0
AR,72648,270,36096,0,0
AR,72650,1600,35294,0,0
AR,72651,520,42723,0,0
AR,72653,11900,53046,1,0
AR,72655,160,31037,0,0
AR,72658,660,46784,0,0
AR,72660,190,44294,0,0
AR,72661,210,49147,0,0
AR,72662,1250,45482,0,0
AR,72663,110,35863,0,0
AR,72666,110,40172,0,0
AR,72668,170,45600,0,0
AR,72675,490,38506,0,0
AR,72679,220,28350,0,0
AR,72680,290,36868,0,0
AR,72682,210,39680,0,0
AR,72683,120,32783,0,0
AR,72685,480,40037,0,0
AR,72687,2250,43288,0,0
AR,72701,15610,67920,2,0
AR,72703,14940,88381,1,0
AR,72704,12640,74516,1,0
AR,72712,16650,448346,2,1
AR,72714,6130,72957,0,0
AR,72715,8160,71518,0,0
AR,72717,290,44386,0,0
AR,72718,1900,125993,0,0
AR,72719,6320,77249,1,0
AR,72721,130,44938,0,0
AR,72722,1200,50750,0,0
AR,72727,2590,51608,0,0
AR,72730,4340,64617,0,0
AR,72732,2000,64306,0,0
AR,72734,3280,53472,0,0
AR,72736,2720,64335,0,0
AR,72738,1020,59623,0,0
AR,72739,220,54718,0,0
AR,72740,3920,46334,0,0
AR,72742,220,37940,0,0
AR,72744,2080,44837,0,0
AR,72745,5740,61519,0,0
AR,72751,3360,59425,0,0
AR,72752,120,30608,0,0
AR,72753,4290,58451,0,0
AR,72756,17870,57308,1,0
AR,72758,18990,101741,3,0
AR,72760,110,35372,0,0
AR,72761,9450,52757,0,0
AR,72762,17850,73176,1,1
AR,72764,23680,47815,0,0
AR,72768,440,40636,0,0
AR,72769,400,49342,0,0
AR,72773,430,44644,0,0
AR,72774,2770,54570,0,0
AR,72776,210,38128,0,0
AR,72801,6280,43098,0,0
AR,72802,9130,65340,1,0
AR,72821,600,40333,0,0
AR,72823,2510,46472,0,0
AR,72824,580,37532,0,0
AR,72830,5860,44531,0,0
AR,72832,320,35646,0,0
AR,72833,1780,42632,0,0
AR,72834,4010,46708,0,0
AR,72835,330,44193,0,0
AR,72837,3150,55273,0,0
AR,72839,100,48240,0,0
AR,72840,750,37261,0,0
AR,72842,480,39475,0,0
AR,72843,810,49314,0,0
AR,72845,470,50782,0,0
AR,72846,1480,49288,0,0
AR,72847,1030,50517,0,0
AR,72851,280,45010,0,0
AR,72852,100,39740,0,0
AR,72853,680,41167,0,0
AR,72854,220,46554,0,0
AR,72855,2320,44243,0,0
AR,72856,160,35731,0,0
AR,72857,440,41470,0,0
AR,72858,1470,53719,0,0
AR,72860,150,41953,0,0
AR,72863,680,48908,0,0
AR,72865,450,46162,0,0
AR,72901,7980,42694,0,0
AR,72903,10680,73236,2,1
AR,72904,8410,29820,0,0
AR,72908,6020,59853,0,0
AR,72916,4250,89387,0,0
AR,72921,5510,56166,0,0
AR,72923,1930,42194,0,0
AR,72926,170,35270,0,0
AR,72927,3080,41762,0,0
AR,72928,270,39500,0,0
AR,72930,200,44040,0,0
AR,72932,600,44823,0,0
AR,72933,1870,56105,0,0
AR,72934,290,43713,0,0
AR,72936,6160,60597,0,0
AR,72937,1370,48463,0,0
AR,72938,430,43139,0,0
AR,72940,880,50660,0,0
AR,72941,2150,56601,0,0
AR,72943,960,41097,0,0
AR,72944,1030,49578,0,0
AR,72946,1290,49066,0,0
AR,72947,1400,46350,0,0
AR,72948,150,46460,0,0
AR,72949,3660,48277,0,0
AR,72950,130,50607,0,0
AR,72951,410,45675,0,0
AR,72952,960,52484,0,0
AR,72955,180,37938,0,0
AR,72956,13360,48349,1,0
AR,72958,2560,39321,0,0
AR,72959,1080,44525,0,0
AZ,85003,4150,87024,3,0
AZ,85004,3730,83022,4,1
AZ,85006,9680,42771,0,0
AZ,85007,5480,54350,1,0
AZ,85008,23660,38386,1,0
AZ,85009,16070,30201,0,0
AZ,85012,4060,119718,2,0
AZ,85013,10410,76062,5,0
AZ,85014,12460,70285,1,1
AZ,85015,15950,38640,2,2
AZ,85016,19130,111852,9,2
AZ,85017,13890,29001,1,0
AZ,85018,17800,176185,5,1
AZ,85019,10480,32572,0,0
AZ,85020,16340,81078,1,0
AZ,85021,16580,68366,2,1
AZ,85022,23660,64638,7,2
AZ,85023,15500,64926,1,0
AZ,85024,12670,67779,0,1
AZ,85027,18430,53099,3,2
AZ,85028,10450,114779,3,0
AZ,85029,19880,43146,2,0
AZ,85031,11690,31146,0,0
AZ,85032,31070,56899,11,2
AZ,85033,21670,31485,1,0
AZ,85034,2200,43100,4,1
AZ,85035,19460,31103,2,0
AZ,85037,20740,38785,2,2
AZ,85040,12730,35805,0,0
AZ,85041,25330,41982,1,1
AZ,85042,19400,51588,3,0
AZ,85043,13430,40919,0,1
AZ,85044,20470,83605,4,0
AZ,85045,3590,124770,0,0
AZ,85048,16640,115523,3,1
AZ,85050,14710,111389,3,0
AZ,85051,18690,37564,2,0
AZ,85053,13810,46801,3,0
AZ,85054,4270,99594,3,0
AZ,85083,8730,108916,0,0
AZ,85085,12310,96352,2,0
AZ,85086,18220,93551,4,0
AZ,85087,4250,87325,0,0
AZ,85118,5620,89617,1,0
AZ,85119,8910,55658,0,0
AZ,85120,11840,41047,2,0
AZ,85122,21460,47569,3,1
AZ,85128,5670,44192,1,0
AZ,85131,4310,45241,0,1
AZ,85132,8990,53023,1,0
AZ,85137,810,50954,0,0
AZ,85138,17910,57537,0,0
AZ,85139,7650,49952,3,2
AZ,85140,16850,63256,1,1
AZ,85142,30450,83256,4,0
AZ,85143,16050,52666,2,1
AZ,85145,1030,54485,0,0
AZ,85172,700,42037,0,0
AZ,85173,1000,42085,0,0
AZ,85192,450,50215,0,0
AZ,85193,1330,41336,0,0
AZ,85194,2640,71006,0,0
AZ,85201,20800,40608,3,0
AZ,85202,18880,48382,5,0
AZ,85203,15490,57699,2,1
AZ,85204,26080,43356,5,1
AZ,85205,19300,64753,1,0
AZ,85206,15920,56166,4,1
AZ,85207,21800,91005,1,0
AZ,85208,15100,47062,1,1
AZ,85209,18850,63557,6,1
AZ,85210,17340,42357,2,1
AZ,85212,18370,80631,2,0
AZ,85213,14940,86708,1,0
AZ,85215,7960,85576,5,1
AZ,85224,22820,67370,5,2
AZ,85225,33100,55838,2,2
AZ,85226,20070,82560,7,1
AZ,85233,18580,75256,2,0
AZ,85234,22460,84767,1,0
AZ,85248,17740,115062,3,1
AZ,85249,19590,122022,6,2
AZ,85250,9200,95728,4,0
AZ,85251,21160,100961,6,1
AZ,85253,8150,594211,2,0
AZ,85254,22960,123947,7,0
AZ,85255,21500,257398,6,0
AZ,85256,2110,42456,0,0
AZ,85257,15350,64292,2,0
AZ,85258,12800,155878,3,3
AZ,85259,10840,197002,2,1
AZ,85260,19570,133132,7,1
AZ,85262,5970,366488,0,0
AZ,85263,1320,154156,0,0
AZ,85264,620,82798,0,0
AZ,85266,5460,226471,3,0
AZ,85268,11510,118040,3,0
AZ,85281,23670,44694,12,2
AZ,85282,25440,55411,8,2
AZ,85283,22120,60129,3,0
AZ,85284,9800,152330,4,2
AZ,85286,20320,104701,3,0
AZ,85295,21430,85781,3,0
AZ,85296,21360,86345,5,2
AZ,85297,13770,103423,4,0
AZ,85298,16120,114439,0,1
AZ,85301,23250,30837,0,0
AZ,85302,17880,43505,2,1
AZ,85303,13840,40933,0,0
AZ,85304,12470,56515,1,0
AZ,85305,6190,57391,0,1
AZ,85306,11270,52372,3,1
AZ,85307,4260,47349,0,0
AZ,85308,31170,70556,8,1
AZ,85309,450,23137,1,0
AZ,85310,9360,93988,3,0
AZ,85321,1280,39122,0,0
AZ,85322,260,46315,0,0
AZ,85323,17970,42216,1,0
AZ,85324,1180,43808,0,0
AZ,85326,26570,50066,1,1
AZ,85331,14130,128954,4,0
AZ,85333,170,35029,0,0
AZ,85335,14300,40755,0,0
AZ,85337,930,36443,0,0
AZ,85338,25190,65578,5,1
AZ,85339,19910,54037,3,1
AZ,85340,14370,87323,4,0
AZ,85342,590,52872,0,0
AZ,85344,4120,44171,1,0
AZ,85345,26340,44892,2,0
AZ,85347,140,121992,0,0
AZ,85348,670,41947,0,0
AZ,85350,7330,36264,0,0
AZ,85351,14640,50257,3,0
AZ,85353,17180,43542,1,0
AZ,85354,2700,45864,0,0
AZ,85355,5430,78269,0,0
AZ,85356,1340,50024,0,0
AZ,85361,2800,55392,0,0
AZ,85363,2920,37580,0,0
AZ,85364,28710,49071,3,1
AZ,85365,18940,60309,3,0
AZ,85367,7700,57674,2,1
AZ,85373,8660,60737,1,0
AZ,85374,18740,61896,6,2
AZ,85375,13930,71506,2,0
AZ,85379,19750,62648,3,1
AZ,85381,12540,66856,1,1
AZ,85382,19870,68362,5,0
AZ,85383,28140,113926,4,2
AZ,85387,6440,76482,0,0
AZ,85388,12410,62034,1,0
AZ,85390,3250,68748,1,0
AZ,85392,17160,54221,3,0
AZ,85395,14290,90027,2,0
AZ,85396,12000,85261,0,0
AZ,85501,3380,52439,0,0
AZ,85533,1060,56311,0,0
AZ,85534,870,52205,0,0
AZ,85539,1010,45151,1,0
AZ,85540,1530,71493,1,0
AZ,85541,9480,58553,2,1
AZ,85542,910,32204,0,0
AZ,85543,1370,55078,0,0
AZ,85544,1250,66328,0,0
AZ,85545,170,50570,0,0
AZ,85546,6230,51523,0,0
AZ,85552,2660,64475,1,0
AZ,85602,4020,49298,1,0
AZ,85603,2680,45467,1,0
AZ,85606,350,48362,0,0
AZ,85607,6730,31788,0,0
AZ,85610,400,45950,0,0
AZ,85611,360,61763,0,0
AZ,85613,1320,48416,1,1
AZ,85614,11690,70590,1,0
AZ,85615,3970,68949,0,0
AZ,85616,2120,47475,0,0
AZ,85617,390,44061,0,0
AZ,85621,8990,37856,2,0
AZ,85622,3520,83128,0,0
AZ,85623,2380,77740,0,0
AZ,85624,530,60718,0,0
AZ,85625,760,46917,0,0
AZ,85629,11990,67667,2,1
AZ,85630,930,58890,0,0
AZ,85631,1250,39991,0,0
AZ,85632,300,49796,0,0
AZ,85634,2140,35484,0,0
AZ,85635,15260,54124,3,0
AZ,85637,680,87064,0,0
AZ,85638,840,40567,0,0
AZ,85640,350,56254,0,0
AZ,85641,12000,84546,0,0
AZ,85643,2640,45727,1,0
AZ,85645,760,42376,0,0
AZ,85648,8450,45811,0,0
AZ,85650,6720,76831,0,0
AZ,85653,7340,58583,1,0
AZ,85658,6730,107032,1,0
AZ,85701,2620,65972,0,0
AZ,85704,16330,72481,5,1
AZ,85705,21100,31106,4,1
AZ,85706,21210,30431,0,0
AZ,85708,1190,50068,0,0
AZ,85710,26730,45581,4,1
AZ,85711,17840,45376,1,1
AZ,85712,14430,48670,4,1
AZ,85713,18420,34521,1,0
AZ,85714,5780,30600,2,0
AZ,85715,9270,81653,1,1
AZ,85716,14220,54043,3,0
AZ,85718,13820,167521,4,0
AZ,85719,15220,47563,4,2
AZ,85730,17840,45991,2,0
AZ,85735,4290,46183,0,0
AZ,85736,1450,39911,0,0
AZ,85737,11180,99785,3,0
AZ,85739,8730,85592,1,0
AZ,85741,15740,52613,4,0
AZ,85742,13760,74427,1,0
AZ,85743,13270,72456,1,1
AZ,85745,16690,63716,4,0
AZ,85746,17970,39523,2,1
AZ,85747,11610,73648,2,1
AZ,85748,9510,74587,4,0
AZ,85749,9250,128112,1,0
AZ,85750,12110,141123,1,0
AZ,85755,8150,133536,1,0
AZ,85756,13340,43157,0,1
AZ,85757,8610,45686,1,0
AZ,85901,6530,54372,1,0
AZ,85920,210,63861,0,0
AZ,85924,780,45688,0,0
AZ,85925,1530,54556,0,0
AZ,85928,520,57855,0,0
AZ,85929,3440,54119,1,0
AZ,85935,1980,69145,0,0
AZ,85936,1360,52510,0,0
AZ,85937,3040,52140,0,0
AZ,85938,950,52396,0,0
AZ,86001,13030,71543,7,1
AZ,86004,17360,62160,2,0
AZ,86022,750,37225,0,0
AZ,86024,300,73666,0,0
AZ,86025,2160,42941,0,0
AZ,86030,410,28985,0,0
AZ,86034,640,33000,0,0
AZ,86036,140,32071,0,0
AZ,86039,540,33642,0,0
AZ,86042,520,34276,0,0
AZ,86043,530,30275,0,0
AZ,86044,1160,35576,0,0
AZ,86045,4130,40836,0,0
AZ,86046,2770,51250,1,0
AZ,86047,4910,42312,0,0
AZ,86301,11520,70776,4,0
AZ,86303,8520,78118,1,0
AZ,86305,9190,111506,2,0
AZ,86314,17010,46567,3,1
AZ,86315,4420,73620,0,0
AZ,86321,880,70207,0,0
AZ,86322,5160,47780,2,0
AZ,86323,8330,51518,1,0
AZ,86324,2050,59578,0,0
AZ,86325,2520,63057,0,0
AZ,86326,11260,48933,1,1
AZ,86327,5200,56051,0,0
AZ,86332,640,46587,0,0
AZ,86333,2220,40421,0,0
AZ,86334,1840,44734,0,0
AZ,86335,1910,44696,0,0
AZ,86336,5380,104884,4,0
AZ,86351,3050,96114,0,0
AZ,86401,10740,57168,1,1
AZ,86403,7530,52849,3,1
AZ,86404,7580,60042,0,1
AZ,86406,10640,64704,1,0
AZ,86409,10260,43228,2,1
AZ,86413,3500,38385,0,0
AZ,86426,6200,48346,2,0
AZ,86429,3210,53524,0,0
AZ,86434,530,38384,0,0
AZ,86436,710,42273,0,0
AZ,86440,2610,45688,0,0
AZ,86441,530,31916,0,0
AZ,86442,13030,39415,2,0
AZ,86444,430,45311,0,0
AZ,86445,110,44145,0,0
AZ,86514,930,37677,0,0
AZ,86547,260,34642,0,0
CA,90001,22030,31464,2,0
CA,90002,20590,31129,0,0
CA,90003,27900,29523,0,0
CA,90004,27950,78129,1,0
CA,90005,16480,57427,0,0
CA,90006,23220,33487,0,0
CA,90007,12680,33289,3,0
CA,90008,15050,57965,0,0
CA,90010,2740,183837,3,0
CA,90011,39030,29683,0,0
CA,90012,12150,64003,7,0
CA,90013,4510,93825,2,0
CA,90014,3990,86764,2,1
CA,90015,10480,79328,5,1
CA,90016,22690,48436,4,0
CA,90017,10180,79622,4,1
CA,90018,22060,41419,1,0
CA,90019,29540,60880,2,2
CA,90020,18430,73886,1,0
CA,90021,1360,116761,1,0
CA,90022,27790,36185,1,0
CA,90023,18230,34481,1,0
CA,90024,15460,371351,4,0
CA,90025,26220,250550,4,0
CA,90026,31720,60289,0,0
CA,90027,24080,98043,3,0
CA,90028,15680,54784,9,1
CA,90029,16720,42611,0,0
CA,90031,16630,42039,0,0
CA,90032,19690,47475,1,0
CA,90033,18060,34443,1,0
CA,90034,31260,82060,3,0
CA,90035,14050,121366,3,0
CA,90036,20220,128747,9,0
CA,90037,24710,30125,0,0
CA,90038,13250,52137,2,0
CA,90039,15090,95443,3,1
CA,90040,5730,62920,3,0
CA,90041,13100,78367,4,0
CA,90042,27780,57925,1,0
CA,90043,21440,54432,0,0
CA,90044,37560,32172,0,0
CA,90045,18590,122350,21,2
CA,90046,27450,119942,6,0
CA,90047,24200,43007,1,0
CA,90048,12580,161999,4,0
CA,90049,18680,441899,2,0
CA,90056,4700,106391,0,0
CA,90057,15940,33417,1,0
CA,90058,1470,153178,0,0
CA,90059,17200,32783,0,0
CA,90061,11760,34465,0,0
CA,90062,14710,36496,0,0
CA,90063,21300,37522,1,0
CA,90064,14940,249619,6,0
CA,90065,21630,67599,0,0
CA,90066,28500,111595,1,1
CA,90067,3630,1041390,3,0
CA,90068,12060,136787,2,0
CA,90069,13290,232191,4,0
CA,90077,3990,726570,1,0
CA,90094,5090,180592,1,0
CA,90201,39430,34071,2,1
CA,90210,9290,768937,2,0
CA,90211,5600,323408,2,0
CA,90212,7300,425451,1,0
CA,90220,22200,39158,3,1
CA,90221,22230,35833,0,0
CA,90222,13250,35372,1,0
CA,90230,16090,104593,6,0
CA,90232,8830,112239,1,0
CA,90240,12350,69817,1,0
CA,90241,21120,57736,2,1
CA,90242,19850,50846,2,0
CA,90245,9820,139429,7,0
CA,90247,23310,47008,3,1
CA,90248,5620,66947,1,0
CA,90249,13620,52832,0,0
CA,90250,44350,51503,6,0
CA,90254,10540,238866,3,0
CA,90255,30440,34838,2,0
CA,90260,15950,48184,1,0
CA,90262,28520,37000,2,0
CA,90265,6330,290241,4,0
CA,90266,17060,344501,3,0
CA,90270,10760,35191,0,0
CA,90272,10630,563789,3,0
CA,90274,12820,327125,3,0
CA,90275,19650,184868,2,0
CA,90277,19300,142540,2,0
CA,90278,20160,121162,5,0
CA,90280,40880,39424,3,0
CA,90290,2980,172295,0,0
CA,90291,14190,158194,1,0
CA,90292,14270,172249,6,0
CA,90293,7210,126339,0,0
CA,90301,16620,39468,2,0
CA,90302,13860,46249,1,0
CA,90303,11460,40060,2,0
CA,90304,11530,37515,0,0
CA,90305,7940,60298,0,0
CA,90401,4620,217762,6,1
CA,90402,5400,600999,0,0
CA,90403,14250,168350,7,0
CA,90404,11260,99011,3,0
CA,90405,15230,162910,5,0
CA,90501,20760,67029,2,0
CA,90502,8870,62933,1,0
CA,90503,21500,106163,5,0
CA,90504,16720,74727,2,0
CA,90505,17780,107836,7,0
CA,90601,15680,68025,2,0
CA,90602,11080,56428,0,0
CA,90603,9920,85622,2,0
CA,90604,18640,58766,0,0
CA,90605,18990,60597,2,1
CA,90606,15070,48910,3,0
CA,90620,22600,63477,6,0
CA,90621,16830,54337,1,0
CA,90623,7750,86638,0,0
CA,90630,24230,83198,4,0
CA,90631,32480,70646,5,0
CA,90638,22380,71871,3,0
CA,90640,29250,50553,3,0
CA,90650,47720,48276,8,0
CA,90660,29630,47005,3,0
CA,90670,8340,72200,4,0
CA,90680,13770,44989,1,0
CA,90701,7720,52757,1,0
CA,90703,24960,89977,6,0
CA,90706,35260,49116,2,1
CA,90710,12060,58349,3,0
CA,90712,15920,75089,2,0
CA,90713,14350,78781,4,0
CA,90715,9970,53264,0,0
CA,90716,6130,36660,1,0
CA,90717,10650,64667,0,0
CA,90720,11080,125685,1,0
CA,90723,24250,39721,3,0
CA,90731,26350,60570,3,0
CA,90732,10510,96971,3,0
CA,90740,13660,111510,5,0
CA,90744,22470,42296,0,1
CA,90745,28690,54176,3,0
CA,90746,13840,63268,4,0
CA,90755,5890,82939,3,0
CA,90802,19960,67923,7,0
CA,90803,17920,139116,5,0
CA,90804,17930,47654,3,1
CA,90805,41280,41703,1,0
CA,90806,18340,44626,1,0
CA,90807,16600,88040,2,0
CA,90808,19710,97234,3,1
CA,90810,17170,45146,0,0
CA,90813,21290,33683,0,0
CA,90814,10130,90635,0,0
CA,90815,19570,95760,6,0
CA,91001,17570,109202,0,0
CA,91006,15100,122478,2,0
CA,91007,14830,101041,3,0
CA,91008,520,292838,0,0
CA,91010,12230,59405,3,0
CA,91011,9550,336982,2,0
CA,91016,19660,75950,4,0
CA,91020,3690,73573,1,0
CA,91024,5510,136542,1,0
CA,91030,12540,151184,4,0
CA,91040,9930,74045,1,0
CA,91042,12290,64088,2,0
CA,91101,10110,103917,6,1
CA,91103,12060,92423,1,0
CA,91104,16550,84450,3,0
CA,91105,6740,272382,4,0
CA,91106,11820,139236,2,0
CA,91107,16640,119224,6,0
CA,91108,6210,324575,1,0
CA,91201,10100,66211,3,0
CA,91202,10700,101566,2,0
CA,91203,7660,62855,2,0
CA,91204,7460,48660,4,0
CA,91205,16140,48092,1,0
CA,91206,15380,81171,2,0
CA,91207,4890,148449,0,0
CA,91208,7910,134358,0,0
CA,91210,170,201488,0,1
CA,91214,14390,107647,3,0
CA,91301,12180,151289,2,0
CA,91302,11970,331848,3,0
CA,91303,12590,46612,3,0
CA,91304,23440,66701,1,0
CA,91306,22080,52196,0,0
CA,91307,12040,108431,5,0
CA,91311,18970,95419,4,0
CA,91316,14340,152630,2,1
CA,91320,21410,115252,5,0
CA,91321,15470,68288,2,0
CA,91324,13980,70046,4,1
CA,91325,16150,72212,1,0
CA,91326,17320,116132,1,0
CA,91331,44050,38876,0,0
CA,91335,35020,48417,2,0
CA,91340,15380,41593,1,0
CA,91342,42910,51059,1,0
CA,91343,26570,52893,2,0
CA,91344,25450,81234,6,0
CA,91345,9220,52769,1,1
CA,91350,18920,95251,6,1
CA,91351,16330,61769,1,1
CA,91352,21290,49202,0,0
CA,91354,14880,110408,1,0
CA,91355,15690,109124,10,0
CA,91356,14280,131019,3,0
CA,91360,20550,96089,5,0
CA,91361,10330,250347,1,0
CA,91362,17980,174831,5,1
CA,91364,13630,181404,5,1
CA,91367,21170,123382,5,0
CA,91377,6710,143220,1,0
CA,91381,8900,138648,2,0
CA,91384,10900,82099,2,0
CA,91387,20100,84265,3,0
CA,91390,8960,102771,0,0
CA,91401,18230,68946,2,0
CA,91402,29390,37915,1,0
CA,91403,14080,170358,4,0
CA,91405,23370,41728,2,1
CA,91406,24650,56794,4,0
CA,91411,10950,64038,1,0
CA,91423,17270,149824,3,0
CA,91436,9490,576614,1,0
CA,91501,9990,80442,0,0
CA,91502,5570,63179,3,1
CA,91504,12670,86234,3,0
CA,91505,16900,98550,8,0
CA,91506,10220,85430,4,0
CA,91601,20430,55190,2,0
CA,91602,11250,103623,1,0
CA,91604,16050,156704,4,0
CA,91605,24950,41923,1,0
CA,91606,20460,44931,2,0
CA,91607,15520,90943,2,0
CA,91701,18870,77982,4,0
CA,91702,27360,50887,5,0
CA,91706,34520,40594,6,1
CA,91708,5220,75622,0,0
CA,91709,36600,90411,5,0
CA,91710,36800,62310,7,0
CA,91711,16160,117560,4,0
CA,91722,17550,52615,1,0
CA,91723,9390,56168,2,0
CA,91724,12960,73333,1,0
CA,91730,31260,59931,5,1
CA,91731,12000,40236,3,0
CA,91732,25940,38055,1,0
CA,91733,18300,36934,1,1
CA,91737,11350,102892,0,0
CA,91739,16830,98991,4,0
CA,91740,12890,66326,2,0
CA,91741,12660,111918,2,0
CA,91744,38040,40790,1,0
CA,91745,26430,69981,2,0
CA,91746,13830,44710,1,0
CA,91748,21770,62707,4,0
CA,91750,16680,97248,4,0
CA,91752,16140,58292,1,0
CA,91754,17860,64097,1,0
CA,91755,15550,46533,0,0
CA,91761,28370,54217,3,0
CA,91762,27870,47886,2,0
CA,91763,17280,44639,4,0
CA,91764,24210,43481,7,0
CA,91765,22530,91160,3,0
CA,91766,30110,44349,4,0
CA,91767,21900,46145,1,0
CA,91768,13590,42145,4,0
CA,91770,29090,43355,3,0
CA,91773,16640,88092,4,1
CA,91775,11260,86885,1,0
CA,91776,19450,44999,0,0
CA,91780,17140,67024,1,0
CA,91784,13190,119199,3,0
CA,91786,24590,55356,2,1
CA,91789,20900,109201,2,0
CA,91790,21740,53440,1,0
CA,91791,16040,73434,2,1
CA,91792,14260,53331,2,0
CA,91801,26250,57176,3,0
CA,91803,14960,55217,3,0
CA,91901,7740,96787,1,0
CA,91902,8730,90713,2,0
CA,91905,660,50709,0,0
CA,91906,1590,53761,0,0
CA,91910,39220,56436,6,0
CA,91911,42350,47273,3,0
CA,91913,23110,77717,0,0
CA,91914,7410,111135,1,0
CA,91915,13610,82667,3,0
CA,91916,880,89128,0,0
CA,91917,550,44298,0,0
CA,91932,12410,48284,0,0
CA,91934,260,42796,0,0
CA,91935,4410,107079,0,0
CA,91941,15970,90379,0,0
CA,91942,20250,65394,6,0
CA,91945,12860,49924,2,1
CA,91950,27540,39781,5,1
CA,91962,920,79681,0,0
CA,91963,620,37422,0,0
CA,91977,28270,53063,3,0
CA,91978,4720,60298,0,0
CA,91980,990,31591,0,0
CA,92003,2690,99571,0,0
CA,92004,1400,60876,0,0
CA,92007,5920,145952,1,0
CA,92008,14360,108080,3,0
CA,92009,20850,161652,4,0
CA,92010,8480,109254,1,0
CA,92011,11460,138880,3,0
CA,92014,7270,342837,4,0
CA,92019,20260,82371,4,0
CA,92020,25750,59625,6,1
CA,92021,30860,55933,4,0
CA,92024,24990,167326,8,0
CA,92025,21540,64146,6,0
CA,92026,24470,69985,2,0
CA,92027,25480,57851,2,0
CA,92028,22510,77352,2,0
CA,92029,9810,109939,5,0
CA,92036,1630,71331,0,0
CA,92037,18850,266873,8,0
CA,92040,20570,68560,1,0
CA,92054,18930,61983,3,0
CA,92056,26830,69433,3,0
CA,92057,27780,64606,4,0
CA,92058,16580,48951,2,1
CA,92059,880,81226,0,0
CA,92061,1480,83958,0,0
CA,92064,22680,121724,5,0
CA,92065,17160,80185,2,1
CA,92066,140,57914,0,0
CA,92069,21830,66569,3,0
CA,92070,590,60266,0,0
CA,92071,26780,72623,5,0
CA,92075,6850,221120,2,0
CA,92078,21780,99706,7,0
CA,92081,13870,76050,5,0
CA,92082,9420,83370,1,0
CA,92083,17840,47297,6,0
CA,92084,22390,64480,1,1
